"decimalLongitude","decimalLatitude","countryCode","ID","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
75.572359,21.025155,"IN",109,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.557762,21.02363,"IN",110,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
77.209394,28.679757,"IN",111,25.0795001983643,12.7443332672119,39.4512557983398,685.456359863281,39.9360008239746,7.63199996948242,32.3040008544922,30.0380001068115,27.9833335876465,32.4153327941895,15.6999998092651,729,244,5,136.951385498047,577,33,265,41
75.023692,15.43445,"IN",112,24.045166015625,10.5010004043579,56.5055923461914,186.742416381836,34.0800018310547,15.496000289917,18.5840015411377,23.1459999084473,24.2646675109863,26.9026660919189,22.3566665649414,1095,283,1,98.8695755004883,647,8,140,49
75.03055,15.430572,"IN",113,24.045166015625,10.5010004043579,56.5055923461914,186.742416381836,34.0800018310547,15.496000289917,18.5840015411377,23.1459999084473,24.2646675109863,26.9026660919189,22.3566665649414,1095,283,1,98.8695755004883,647,8,140,49
75.025283,15.436764,"IN",114,24.045166015625,10.5010004043579,56.5055923461914,186.742416381836,34.0800018310547,15.496000289917,18.5840015411377,23.1459999084473,24.2646675109863,26.9026660919189,22.3566665649414,1095,283,1,98.8695755004883,647,8,140,49
73.109255,24.92338,"IN",115,26.0568332672119,13.581000328064,43.5455932617188,521.05029296875,40.7000007629395,9.51200008392334,31.1879997253418,28,18.9580001831055,32.2200012207031,18.9580001831055,637,229,1,153.32698059082,554,6,58,6
75.033299,26.622236,"IN",116,25.6459999084473,14.46399974823,43.1400604248047,620.929321289062,40.8120002746582,7.28399991989136,33.5279998779297,29.0873336791992,24.2213325500488,32.4486656188965,17.0966663360596,452,169,1,156.317611694336,391,8,186,10
75.56504,21.030419,"IN",117,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.56504,21.030419,"IN",118,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
72.440756,24.165231,"IN",119,26.6671676635742,14.433666229248,46.9723587036133,464.274353027344,41.2159996032715,10.4879999160767,30.7280006408691,28.2933349609375,26.2826671600342,32.2379989624023,20.4553337097168,653,264,0,158.243225097656,567,3,56,7
76.804863,19.258516,"IN",120,26.9293327331543,12.8733339309692,46.140983581543,399.653594970703,41.7319984436035,13.8319997787476,27.8999977111816,26.6426658630371,22.7919998168945,32.3793334960938,22.1100006103516,918,228,3,119.779067993164,646,16,167,29
75.572359,21.025155,"IN",121,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.565612,20.979018,"IN",122,27.6093330383301,13.767333984375,48.1847038269043,401.70751953125,42.2400016784668,13.6680002212524,28.5720024108887,27.4086666107178,28.9400005340576,33.1806678771973,22.8653335571289,788,222,1,127.732139587402,565,7,152,26
75.56504,21.030419,"IN",123,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
72.440239,24.16205,"IN",124,26.6671676635742,14.433666229248,46.9723587036133,464.274353027344,41.2159996032715,10.4879999160767,30.7280006408691,28.2933349609375,26.2826671600342,32.2379989624023,20.4553337097168,653,264,0,158.243225097656,567,3,56,7
75.785146,26.930602,"IN",125,25.1631660461426,13.110333442688,41.1756706237793,622.908020019531,39.8240013122559,7.98400020599365,31.8400001525879,28.8246669769287,17.5459995269775,31.9113330841064,16.5599994659424,614,215,3,151.69189453125,514,13,269,17
74.301735,18.276653,"IN",126,25.425666809082,13.8599996566772,54.0561599731445,288.46142578125,38.3400001525879,12.6999998092651,25.6399993896484,24.9726657867432,24.3439998626709,29.2466659545898,22.0626678466797,454,101,0,90.8571014404297,228,4,53,35
81.060458,24.695397,"IN",127,25.4431667327881,12.5563325881958,38.08642578125,605.9013671875,41.7719993591309,8.80399990081787,32.9679985046387,28.0520000457764,29.7613334655762,32.5906677246094,17.3313331604004,1017,338,3,142.884613037109,826,19,105,36
76.559873,32.106857,"IN",128,18.13450050354,9.86166667938232,37.0016021728516,553.946594238281,31.1840000152588,4.53200006484985,26.6520004272461,22.7439994812012,15.0139999389648,23.9806671142578,10.6153335571289,2330,674,21,118.02564239502,1606,121,896,249
77.120929,28.655386,"IN",129,25.2259998321533,12.6366672515869,39.0840873718262,690.753234863281,40.1040000915527,7.77200031280518,32.3320007324219,30.1846656799316,16.792667388916,32.5979995727539,15.7533330917358,682,227,5,135.733779907227,536,30,252,39
75.572359,21.025155,"IN",130,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.572359,21.025155,"IN",131,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.565717,21.027562,"IN",132,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.838481,25.232051,"IN",133,26.5073337554932,12.4313335418701,38.3068351745605,612.854431152344,42.5279998779297,10.076000213623,32.4519996643066,28.9973335266113,25.4593334197998,33.7213325500488,18.2273330688477,726,256,3,157.331451416016,621,10,71,13
75.838481,25.232051,"IN",134,26.5073337554932,12.4313335418701,38.3068351745605,612.854431152344,42.5279998779297,10.076000213623,32.4519996643066,28.9973335266113,25.4593334197998,33.7213325500488,18.2273330688477,726,256,3,157.331451416016,621,10,71,13
75.838218,25.231808,"IN",135,26.5073337554932,12.4313335418701,38.3068351745605,612.854431152344,42.5279998779297,10.076000213623,32.4519996643066,28.9973335266113,25.4593334197998,33.7213325500488,18.2273330688477,726,256,3,157.331451416016,621,10,71,13
73.810455,18.482412,"IN",136,24.6671657562256,12.5256671905518,51.9134063720703,277.616516113281,36.6040000915527,12.4759998321533,24.1280002593994,25.2220001220703,23.1626663208008,28.2986660003662,21.3366661071777,963,310,0,119.987091064453,637,2,200,6
75.538369,21.036672,"IN",137,27.5818328857422,13.9550008773804,47.9751091003418,412.486724853516,42.3160018920898,13.2279996871948,29.0880012512207,27.5526676177979,28.7866668701172,33.2540016174316,22.6679992675781,782,224,1,128.63362121582,565,7,148,25
75.572359,21.025155,"IN",138,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.572359,21.025155,"IN",139,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
75.572359,21.025155,"IN",140,27.6143341064453,13.9193325042725,48.0043182373047,412.975128173828,42.3240013122559,13.3280000686646,28.9960021972656,27.5526657104492,28.8540000915527,33.2960014343262,22.7000007629395,783,224,1,128.286758422852,564,7,150,25
78.142453,14.040463,"IN",141,26.4794998168945,10.933666229248,53.0245742797852,278.690643310547,37.2599983215332,16.6400012969971,20.6199970245361,26.2040004730225,25.5713329315186,29.9386672973633,22.8713340759277,571,125,2,88.4204635620117,321,11,120,58
75.265727,29.451732,"IN",142,24.662166595459,14.5430002212524,40.8648986816406,750.501586914062,41.2239990234375,5.63599967956543,35.5879974365234,30.4793319702148,20.0066661834717,32.8419990539551,14.5199995040894,361,113,3,121.390487670898,268,19,147,29
75.07227,26.699421,"IN",143,25.701000213623,14.5893335342407,43.3226432800293,623.427795410156,40.9280014038086,7.2519998550415,33.6760025024414,29.2053337097168,24.25,32.5200004577637,17.1033325195312,452,169,1,155.205062866211,389,9,185,11
75.792678,26.959605,"IN",144,24.5869998931885,13.1606674194336,41.1116676330566,621.054077148438,39.3559989929199,7.3439998626709,32.0120010375977,28.1673336029053,17.0413341522217,31.3699989318848,16.0353336334229,652,225,3,150.846466064453,545,15,285,19
77.126678,20.126544,"IN",145,26.144832611084,12.7803325653076,46.0187721252441,404.924896240234,40.9799995422363,13.2080001831055,27.7719993591309,26.9166660308838,22.0433330535889,31.742000579834,21.4193344116211,1026,281,5,126.370697021484,730,17,200,25
75.842735,26.950527,"IN",146,24.9313335418701,13.1180000305176,40.9017181396484,628.218200683594,39.7200012207031,7.64800024032593,32.0720024108887,28.5979995727539,17.2826671600342,31.7726669311523,16.2800006866455,639,222,3,151.413681030273,534,14,282,17
73.774722,18.512976,"IN",147,24.375,12.6719989776611,51.7816276550293,277.386413574219,36.6279983520508,12.1560001373291,24.4719982147217,24.8059997558594,23.0033340454102,28.03733253479,21.1553325653076,1080,373,0,126.657806396484,742,3,210,7
74.097383,19.761933,"IN",148,25.1021671295166,14.0683326721191,53.5895614624023,309.211456298828,37.7400016784668,11.4879999160767,26.2520027160645,25.0126667022705,23.3039989471436,29.1353340148926,21.3540000915527,597,149,0,106.185195922852,367,4,124,8
73.520212,24.786863,"IN",149,23.3303337097168,12.1446666717529,42.1865577697754,484.191284179688,36.9160003662109,8.12800025939941,28.7880001068115,24.9466667175293,16.6879997253418,29.1146659851074,16.6879997253418,750,258,2,148.477828979492,627,8,84,8
73.810617,18.481843,"IN",150,24.6671657562256,12.5256671905518,51.9134063720703,277.616516113281,36.6040000915527,12.4759998321533,24.1280002593994,25.2220001220703,23.1626663208008,28.2986660003662,21.3366661071777,963,310,0,119.987091064453,637,2,200,6
73.745802,18.675068,"IN",151,24.4763336181641,12.8340005874634,52.4436111450195,274.922515869141,36.4119987487793,11.9399995803833,24.4720001220703,25.0613327026367,22.8866672515869,28.0733337402344,21.1219997406006,1115,393,0,129.876571655273,779,3,209,6
88.57,22.96,"IN",152,26.2415008544922,10.5543336868286,43.4191741943359,417.104522705078,36.0200004577637,11.7119998931885,24.3080005645752,28.9046669006348,20.1620006561279,30.1266670227051,20.1620006561279,1555,312,3,97.4699783325195,901,34,450,34
74.3255,25.7392,"IN",153,25.4120006561279,13.5699996948242,41.9708023071289,583.660705566406,40.3520011901855,8.02000045776367,32.3320007324219,28.1106662750244,24.453332901001,32.0066680908203,17.3740005493164,431,148,0,146.250122070312,356,6,47,6
82.303639,24.32407,"IN",154,25.6281661987305,12.5883331298828,38.8720779418945,592.381286621094,41.6679992675781,9.28400039672852,32.3839988708496,28.191333770752,30.0866661071777,32.558666229248,17.673999786377,964,296,4,136.509475708008,758,24,127,34
74.503661,16.831189,"IN",155,25.2718334197998,12.403000831604,54.5426597595215,239.15934753418,37.0839996337891,14.3439998626709,22.7399997711182,24.4013328552246,24.6860008239746,28.6633338928223,22.6966667175293,668,151,0,88.0468597412109,345,8,102,40
73.763779,18.509468,"IN",156,24.375,12.6719989776611,51.7816276550293,277.386413574219,36.6279983520508,12.1560001373291,24.4719982147217,24.8059997558594,23.0033340454102,28.03733253479,21.1553325653076,1080,373,0,126.657806396484,742,3,210,7
75.809269,26.873167,"IN",157,25.2959995269775,13.0326662063599,40.9163208007812,623.329345703125,39.9799995422363,8.12800025939941,31.8519992828369,28.9013328552246,17.6700000762939,32.0499992370605,16.6886672973633,634,219,3,150.500534057617,525,13,283,17
75.728007,29.174967,"IN",158,24.7608337402344,14.3143329620361,41.4283790588379,726.388061523438,40.4599990844727,5.90799999237061,34.5519981384277,30.3413333892822,20.0900001525879,32.5946655273438,14.9053335189819,429,128,4,122.512870788574,319,22,172,32
73.338209,28.01567,"IN",159,26.5034999847412,14.1403331756592,40.7690391540527,731.141418457031,41.7039985656738,7.01999998092651,34.6839981079102,31.9906673431396,21.8719997406006,34.2639999389648,16.4153327941895,302,104,2,123.919769287109,213,10,157,16
72.61,23.11281,"IN",160,27.3468322753906,13.5309991836548,45.9425506591797,447.966918945312,41.2439994812012,11.7919998168945,29.4519996643066,28.8680000305176,23.2366676330566,32.6520004272461,21.203332901001,757,269,1,151.873443603516,623,4,108,6
72.64783,23.17175,"IN",161,27.0596656799316,13.7099990844727,45.693904876709,456.996307373047,41.2439994812012,11.2399997711182,30.003999710083,28.6266670227051,26.6879997253418,32.4853324890137,20.8133335113525,734,267,1,152.14599609375,611,3,97,6
75.028922,26.624619,"IN",162,25.6459999084473,14.46399974823,43.1400604248047,620.929321289062,40.8120002746582,7.28399991989136,33.5279998779297,29.0873336791992,24.2213325500488,32.4486656188965,17.0966663360596,452,169,1,156.317611694336,391,8,186,10
75.029418,26.625175,"IN",163,25.6238327026367,14.4743328094482,43.1451454162598,621.276916503906,40.7879981994629,7.23999977111816,33.5479965209961,29.089334487915,24.1920013427734,32.4300003051758,17.0666675567627,453,169,1,155.868041992188,391,8,187,10
75.812571,26.842253,"IN",164,25.2959995269775,13.0326662063599,40.9163208007812,623.329345703125,39.9799995422363,8.12800025939941,31.8519992828369,28.9013328552246,17.6700000762939,32.0499992370605,16.6886672973633,634,219,3,150.500534057617,525,13,283,17
75.810987,26.842124,"IN",165,25.2959995269775,13.0326662063599,40.9163208007812,623.329345703125,39.9799995422363,8.12800025939941,31.8519992828369,28.9013328552246,17.6700000762939,32.0499992370605,16.6886672973633,634,219,3,150.500534057617,525,13,283,17
75.811,26.8421,"IN",166,25.2959995269775,13.0326662063599,40.9163208007812,623.329345703125,39.9799995422363,8.12800025939941,31.8519992828369,28.9013328552246,17.6700000762939,32.0499992370605,16.6886672973633,634,219,3,150.500534057617,525,13,283,17
88.28,24.15,"IN",167,25.984167098999,10.7449998855591,42.0515022277832,449.856384277344,36.9280014038086,11.3759994506836,25.552001953125,29.3020000457764,20.1639995574951,30.1033325195312,19.3893337249756,1385,337,1,103.372039794922,845,31,375,31
70.915211,26.910575,"IN",168,27.0603332519531,14.7086658477783,43.5580024719238,629.085266113281,42.1679992675781,8.39999961853027,33.7679977416992,31.1266670227051,23.220666885376,33.4900016784668,18.1113338470459,199,79,1,164.642669677734,171,6,92,6
73.679459,24.577823,"IN",169,24.7278327941895,11.8149995803833,40.8371353149414,501.020385742188,38.3680000305176,9.43599987030029,28.931999206543,26.5200004577637,17.8353328704834,30.6459999084473,17.8353328704834,655,209,2,142.968978881836,534,8,85,8
75.21985,19.943742,"IN",170,25.4738330841064,13.4496660232544,49.6590805053711,357.323333740234,39.4560012817383,12.3719997406006,27.0840015411377,24.9860000610352,23.9133338928223,30.267333984375,21.2999992370605,694,159,1,109.735786437988,447,8,148,37
70.924028,26.909239,"IN",171,27.0311660766602,14.8190002441406,43.6109466552734,631.840026855469,42.2239990234375,8.24399948120117,33.9799995422363,31.1160011291504,23.1560001373291,33.5026664733887,18.0499992370605,198,79,1,164.347244262695,170,6,92,6
78.169544,20.377788,"IN",172,26.9416675567627,12.3553333282471,43.7449836730957,427.202453613281,42.3680000305176,14.1240005493164,28.2439994812012,27.9593334197998,22.7806663513184,32.9620018005371,22.0559997558594,1054,299,8,125.616371154785,752,27,207,30
69.613822,21.637904,"IN",173,26.5547618865967,9.28253936767578,49.9572868347168,298.382568359375,33.4047622680664,14.8238096237183,18.5809516906738,29.0547618865967,25.2071418762207,29.6166667938232,22.1611099243164,592,242,0,157.639923095703,515,3,371,4
72.939436,20.369084,"IN",174,26.9661674499512,11.7556667327881,52.2752914428711,271.484100341797,36.5799980163574,14.0920000076294,22.4879989624023,28.1586666107178,24.558666229248,30.2826652526855,23.2066669464111,2083,816,0,156.853179931641,1716,2,349,2
75.836363,25.220573,"IN",175,26.5073337554932,12.4313335418701,38.3068351745605,612.854431152344,42.5279998779297,10.076000213623,32.4519996643066,28.9973335266113,25.4593334197998,33.7213325500488,18.2273330688477,726,256,3,157.331451416016,621,10,71,13
75.831716,25.215908,"IN",176,26.4545001983643,12.5283336639404,38.3598709106445,613.387939453125,42.6240005493164,9.96399974822998,32.6599998474121,28.9173336029053,25.3626670837402,33.71533203125,18.1919994354248,731,258,3,157.092910766602,626,10,71,13
77.590683,14.349747,"IN",177,27.67799949646,11.3973331451416,53.7204666137695,275.888610839844,38.8600006103516,17.6440010070801,21.2159996032715,27.1633338928223,26.984001159668,31.3120002746582,24.2386665344238,538,124,1,90.2412490844727,305,8,84,37
78.776454,23.82991,"IN",178,25.2896671295166,12.7826671600342,40.9019165039062,516.748657226562,41.4440002441406,10.1920003890991,31.2519989013672,26.343334197998,29.9099998474121,32.017333984375,18.6846656799316,1233,441,4,145.710144042969,992,25,144,41
75.199211,17.050118,"IN",179,25.6341667175293,12.7216663360596,54.9579544067383,259.654724121094,37.8559989929199,14.7080001831055,23.1479988098145,25.2266674041748,25.3313331604004,29.4366664886475,22.8853340148926,999,245,1,101.448020935059,595,9,98,41
77.697405,17.71904,"IN",180,26.1011657714844,12.7896661758423,48.2774696350098,360.149444580078,40.0999984741211,13.6079998016357,26.4919986724854,25.4966659545898,22.6246662139893,30.9059982299805,21.8586673736572,957,222,2,113.609748840332,635,8,215,23
79.146308,17.716633,"IN",181,27.2518329620361,12.1489992141724,46.6193389892578,360.825561523438,40.6959991455078,14.6359996795654,26.0599994659424,27.0839996337891,23.4833335876465,32.1186676025391,22.8460006713867,847,193,3,106.434425354004,544,16,171,31
80.289812,26.940617,"IN",182,25.3153343200684,13.0753335952759,39.7716674804688,642.987670898438,41.015998840332,8.14000034332275,32.8759994506836,29.1619987487793,23.9640007019043,32.1660003662109,16.5446662902832,958,311,2,134.391983032227,739,22,356,43
78.078927,11.72133,"IN",183,27.8996658325195,11.0980005264282,62.2224769592285,207.186584472656,37.023998260498,19.1879997253418,17.8359985351562,27.6573333740234,27.3446655273438,30.470666885376,25.1966667175293,902,192,8,75.0415115356445,441,29,155,145
75.798189,26.919905,"IN",184,24.9558334350586,12.8176670074463,40.7272071838379,618.007873535156,39.4599990844727,7.98799991607666,31.4720001220703,28.5459995269775,17.4246673583984,31.6666660308838,16.4266662597656,642,222,3,151.046478271484,536,14,283,18
73.810616,18.48185,"IN",185,24.6671657562256,12.5256671905518,51.9134063720703,277.616516113281,36.6040000915527,12.4759998321533,24.1280002593994,25.2220001220703,23.1626663208008,28.2986660003662,21.3366661071777,963,310,0,119.987091064453,637,2,200,6
77.026603,30.901185,"IN",186,18.0646667480469,9.81266689300537,36.5489654541016,584.485290527344,30.7240009307861,3.87599992752075,26.8480014801025,22.529333114624,14.4466667175293,24.4313335418701,10.203332901001,1428,443,13,113.350044250488,959,87,618,165
85.634161,22.664183,"IN",187,25.6801662445068,10.6949996948242,40.5543746948242,456.564849853516,38.3959999084473,12.0240001678467,26.3719997406006,27.3593330383301,19.6646671295166,31.0273323059082,19.5813331604004,1307,339,2,118.797325134277,916,23,255,33
74.833481,31.637355,"IN",188,23.2824993133545,13.6723327636719,39.2747688293457,752.000610351562,39.6040000915527,4.79199981689453,34.8120002746582,29.6560001373291,18.6006660461426,31.2933330535889,13.2166662216187,655,199,5,116.66431427002,447,32,271,65
74.361199,22.306908,"IN",189,26.4874992370605,13.9930000305176,48.1919021606445,402.410186767578,40.5359992980957,11.5,29.0359992980957,26.8466663360596,27.1366672515869,31.7786674499512,21.3946666717529,840,277,0,142.290908813477,681,4,115,5
77.290471,30.75284,"IN",190,17.8624992370605,10.1256666183472,37.6698913574219,579.323059082031,30.3959999084473,3.51600003242493,26.8799991607666,22.3246669769287,14.2233333587646,24.1040000915527,10.0339994430542,1460,435,13,112.821937561035,986,95,606,165
77.290308,30.75288,"IN",191,17.8624992370605,10.1256666183472,37.6698913574219,579.323059082031,30.3959999084473,3.51600003242493,26.8799991607666,22.3246669769287,14.2233333587646,24.1040000915527,10.0339994430542,1460,435,13,112.821937561035,986,95,606,165
72.857518,19.051463,"IN",192,27.4969997406006,9.01799964904785,55.5432357788086,184.312759399414,34.0279998779297,17.7919998168945,16.2360000610352,28.253999710083,25.466667175293,29.6180000305176,24.8899993896484,2042,715,1,143.355712890625,1615,3,482,5
74.210579,30.133941,"IN",193,24.7258338928223,14.3336668014526,40.0784759521484,767.855651855469,41.4200019836426,5.6560001373291,35.7639999389648,31.1586666107178,19.9099998474121,33.0486679077148,14.4686670303345,331,90,2,121.096237182617,252,14,119,22
77.950624,13.273632,"IN",194,24.1093330383301,11.0226669311523,55.0802841186523,242.685729980469,34.5480003356934,14.53600025177,20.0120010375977,23.8920001983643,23.3826656341553,27.1753330230713,20.9540004730225,681,152,1,89.3965377807617,378,7,108,65
77.509806,10.957125,"IN",195,27.593334197998,11.228666305542,64.5177307128906,182.459533691406,36.6520004272461,19.2479991912842,17.4040012359619,25.7406673431396,27.3899993896484,29.978666305542,25.1806678771973,560,150,9,90.6117706298828,305,30,123,166
77.715011,11.79451,"IN",196,27.4663333892822,10.6379995346069,60.1288719177246,204.643051147461,36.7039985656738,19.011999130249,17.6919994354248,26.4939994812012,27.0240001678467,30.1413326263428,24.8460006713867,820,185,8,75.5335083007812,386,32,178,132
77.126091,30.879108,"IN",197,17.1394996643066,9.78699970245361,36.7104263305664,582.975158691406,29.6599998474121,3,26.6599998474121,21.7259998321533,13.517333984375,23.4379997253418,9.28999996185303,1425,426,13,108.425758361816,929,90,608,175
77.12866,32.024805,"IN",198,14.8275003433228,9.64966678619385,36.3261070251465,590.157653808594,27.5359992980957,0.972000002861023,26.5639991760254,20.0706672668457,11.6166667938232,20.953332901001,6.77933311462402,1367,263,24,60.070972442627,616,120,585,259
74.875655,33.15365,"IN",199,19.2501659393311,11.6936664581299,37.0380935668945,697.208190917969,34.6959991455078,3.12400007247925,31.5719985961914,25.406665802002,15.1013336181641,26.7106666564941,9.96133327484131,1216,312,19,86.2931213378906,679,100,609,221
73.92035,18.454862,"IN",200,24.7094993591309,13.2916669845581,53.1581611633301,278.833160400391,37.2840003967285,12.2799997329712,25.0040016174316,24.3133335113525,23.4006671905518,28.3699989318848,21.4839992523193,688,182,0,102.141227722168,397,3,161,37
74.846196,32.726621,"IN",201,22.9465007781982,12.5590000152588,37.3202171325684,724.890930175781,39.1360015869141,5.48400020599365,33.6520004272461,28.8600006103516,18.3186664581299,30.82200050354,13.2506666183472,1335,410,10,116.834548950195,916,70,442,189
77.605181,13.06903,"IN",202,23.8976669311523,10.5753335952759,55.3914375305176,221.571502685547,33.984001159668,14.8920001983643,19.0920009613037,23.5206661224365,23.4946670532227,26.941333770752,21.1706676483154,801,165,1,86.8266372680664,441,8,128,68
73.86788,25.070472,"IN",203,24.9715003967285,12.9429998397827,41.6548652648926,540.189575195312,39.5880012512207,8.51599979400635,31.0720024108887,27.0540008544922,17.5526657104492,31.300666809082,17.5526657104492,568,181,1,141.501434326172,460,6,72,6
81.328163,24.523167,"IN",204,25.5241661071777,12.5296669006348,38.7819328308105,592.241577148438,41.3680000305176,9.0600004196167,32.3079986572266,28.1013336181641,29.8306674957275,32.4686660766602,17.5960006713867,1116,365,4,142.104293823242,897,23,126,41
75.634084,15.418685,"IN",205,25.2026672363281,11.3666667938232,56.5393295288086,217.527725219727,36.1040000915527,16,20.1040000915527,24.3686656951904,25.5626678466797,28.507999420166,23.0746669769287,692,153,2,84.3811340332031,351,9,139,43
76.929117,27.303655,"IN",206,25.445499420166,14.2649993896484,40.5393867492676,707.98828125,42,6.8120002746582,35.1879997253418,29.779333114624,16.8306655883789,33.0826644897461,15.6440000534058,676,250,3,150.692260742188,577,17,242,21
75.619888,26.901325,"IN",207,24.9001655578613,14.3343334197998,42.2492713928223,656.526245117188,40.5639991760254,6.63599967956543,33.9280014038086,28.7546653747559,16.9860000610352,32.0273323059082,15.793999671936,558,200,2,152.647750854492,470,12,240,15
74.621283,24.864768,"IN",208,25.5979995727539,12.7413330078125,40.7175407409668,553.022888183594,40.6599998474121,9.36800003051758,31.2919998168945,27.5513324737549,25.1000003814697,32.2220001220703,18.0846672058105,720,253,1,153.78889465332,620,8,66,8
77.343322,27.247436,"IN",209,25.5646667480469,14.3020000457764,40.3464241027832,710.761474609375,42.2000007629395,6.7519998550415,35.4480018615723,29.8293342590332,23.7153339385986,33.2346649169922,15.7226667404175,668,254,2,153.196823120117,570,17,240,22
78.470275,27.202063,"IN",210,25.4331665039062,13.6950006484985,39.3760795593262,696.266784667969,41.9039993286133,7.12400007247925,34.7799987792969,29.5400009155273,23.6286659240723,33.0340003967285,15.9026670455933,801,250,3,134.166305541992,633,29,295,36
74.820503,17.686853,"IN",211,25.8501663208008,13.2069997787476,54.7553863525391,270.879119873047,38.4640007019043,14.3439998626709,24.1200008392334,24.7939987182617,25.3413333892822,29.7553329467773,22.9993324279785,600,136,1,93.7045288085938,323,6,65,36
77.310551,28.668564,"IN",212,25.2426662445068,12.8493337631226,39.4975204467773,686.703186035156,40.2960014343262,7.76399993896484,32.5320014953613,30.1340007781982,28.2566661834717,32.5900001525879,15.8433332443237,764,251,5,136.955642700195,607,32,277,43
74.073143,30.001028,"IN",213,24.8148326873779,14.6036672592163,40.2393531799316,782.817321777344,41.6920013427734,5.40000009536743,36.2919998168945,31.3099994659424,19.9833335876465,33.2893333435059,14.3193340301514,290,79,2,116.598014831543,214,12,110,21
77.027875,28.391725,"IN",214,24.958833694458,13.9543333053589,40.4426536560059,712.392333984375,41.0279998779297,6.52400016784668,34.5039978027344,29.9073333740234,16.3840007781982,32.6300010681152,15.1753330230713,632,190,4,132.947479248047,499,25,241,34
77.252835,30.142043,"IN",215,23.7968330383301,12.6856670379639,39.2988433837891,680.164794921875,38.9560012817383,6.67600011825562,32.2800025939941,28.8079986572266,26.6620006561279,31.1459999084473,14.5993328094482,1086,335,6,123.584281921387,794,52,378,101
72.92594,22.604149,"IN",216,26.9235000610352,13.2203340530396,46.3676109313965,433.205017089844,39.8800010681152,11.3680000305176,28.5120010375977,28.482666015625,26.492000579834,31.9226684570312,20.8746662139893,834,311,1,153.907989501953,711,4,94,5
75.828052,26.806699,"IN",217,25.4483337402344,13.4619998931885,41.518627166748,628.087768554688,40.4039993286133,7.98000001907349,32.423999786377,29.0793342590332,17.767333984375,32.2446670532227,16.7840003967285,624,217,2,150.840438842773,517,12,279,16
75.624263,32.074508,"IN",218,23.2220001220703,12.485333442688,36.6827278137207,721.02490234375,39.5,5.46400022506714,34.0359992980957,28.7713317871094,18.6533336639404,31.1853332519531,13.6160001754761,1126,320,9,118.494003295898,802,66,388,135
